UF;Microrregião;Variável;Quartel;Ano;Nível;Território;Produto;Nomes de medida;Valores de medida
MA;Baixo Parnaíba Maranhense;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Média de Produtividade (Área Colhida);2,5
MA;Baixo Parnaíba Maranhense;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Área Colhida;1480
MA;Baixo Parnaíba Maranhense;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Área Plantada;1480
MA;Baixo Parnaíba Maranhense;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Qtde Produzida;3700
MA;Chapadas das Mangabeiras;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Média de Produtividade (Área Colhida);2,943190124
MA;Chapadas das Mangabeiras;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Área Colhida;98504
MA;Chapadas das Mangabeiras;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Área Plantada;98504
MA;Chapadas das Mangabeiras;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Qtde Produzida;289916
MA;Chapadas do Alto Itapecuru;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Média de Produtividade (Área Colhida);2,244
MA;Chapadas do Alto Itapecuru;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Área Colhida;2500
MA;Chapadas do Alto Itapecuru;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Área Plantada;2500
MA;Chapadas do Alto Itapecuru;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Qtde Produzida;5610
MA;Chapadinha;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Média de Produtividade (Área Colhida);2,401428571
MA;Chapadinha;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Área Colhida;28000
MA;Chapadinha;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Área Plantada;28000
MA;Chapadinha;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Qtde Produzida;67240
MA;Coelho Neto;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Média de Produtividade (Área Colhida);3
MA;Coelho Neto;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Área Colhida;510
MA;Coelho Neto;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Área Plantada;510
MA;Coelho Neto;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Qtde Produzida;1530
MA;Gerais de Balsas;Quantidade Produzida;Q2;2007;BRASIL;BRASIL;Soja;Média de Produtividade (Área Colhida);2,999958168
MA;Gerais de Balsas;Quantidade Produzida;Q2;2007;BRASIL;BRASIL;Soja;Área Colhida;239050
MA;Gerais de Balsas;Quantidade Produzida;Q2;2007;BRASIL;BRASIL;Soja;Área Plantada;239050
MA;Gerais de Balsas;Quantidade Produzida;Q2;2007;BRASIL;BRASIL;Soja;Qtde Produzida;717140
MA;Porto Franco;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Média de Produtividade (Área Colhida);2,779475983
MA;Porto Franco;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Área Colhida;9160
MA;Porto Franco;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Área Plantada;9160
MA;Porto Franco;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Qtde Produzida;25460
MA;Presidente Dutra;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Média de Produtividade (Área Colhida);1,9
MA;Presidente Dutra;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Área Colhida;40
MA;Presidente Dutra;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Área Plantada;40
MA;Presidente Dutra;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Qtde Produzida;76
MG;Alfenas;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Média de Produtividade (Área Colhida);2,4
MG;Alfenas;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Área Colhida;500
MG;Alfenas;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Área Plantada;500
MG;Alfenas;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Qtde Produzida;1200
MG;Andrelândia;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Média de Produtividade (Área Colhida);2,4
MG;Andrelândia;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Área Colhida;300
MG;Andrelândia;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Área Plantada;300
MG;Andrelândia;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Qtde Produzida;720
MG;Araxá;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Média de Produtividade (Área Colhida);2,859589835
MG;Araxá;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Área Colhida;112150
MG;Araxá;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Área Plantada;112150
MG;Araxá;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Qtde Produzida;320703
MG;Bom Despacho;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Média de Produtividade (Área Colhida);2,331818182
MG;Bom Despacho;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Área Colhida;2200
MG;Bom Despacho;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Área Plantada;2200
MG;Bom Despacho;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Qtde Produzida;5130
MG;Campo Belo;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Média de Produtividade (Área Colhida);3
MG;Campo Belo;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Área Colhida;150
MG;Campo Belo;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Área Plantada;150
MG;Campo Belo;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Qtde Produzida;450
MG;Diamantina;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Média de Produtividade (Área Colhida);1,352941176
MG;Diamantina;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Área Colhida;170
MG;Diamantina;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Área Plantada;420
MG;Diamantina;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Qtde Produzida;230
MG;Formiga;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Média de Produtividade (Área Colhida);2,828571429
MG;Formiga;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Área Colhida;350
MG;Formiga;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Área Plantada;350
MG;Formiga;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Qtde Produzida;990
MG;Frutal;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Média de Produtividade (Área Colhida);2,916637848
MG;Frutal;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Área Colhida;52050
MG;Frutal;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Área Plantada;52050
MG;Frutal;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Qtde Produzida;151811
MG;Ituiutaba;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Média de Produtividade (Área Colhida);3,017329545
MG;Ituiutaba;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Área Colhida;35200
MG;Ituiutaba;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Área Plantada;35200
MG;Ituiutaba;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Qtde Produzida;106210
MG;Janaúba;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Média de Produtividade (Área Colhida);1,75
MG;Janaúba;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Área Colhida;20
MG;Janaúba;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Área Plantada;20
MG;Janaúba;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Qtde Produzida;35
MG;Januária;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Média de Produtividade (Área Colhida);2
MG;Januária;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Área Colhida;13500
MG;Januária;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Área Plantada;13500
MG;Januária;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Qtde Produzida;27000
MG;Lavras;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Média de Produtividade (Área Colhida);3
MG;Lavras;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Área Colhida;300
MG;Lavras;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Área Plantada;300
MG;Lavras;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Qtde Produzida;900
MG;Paracatu;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Média de Produtividade (Área Colhida);2,597987446
MG;Paracatu;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Área Colhida;100370
MG;Paracatu;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Área Plantada;100370
MG;Paracatu;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Qtde Produzida;260760
MG;Passos;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Média de Produtividade (Área Colhida);2,328571429
MG;Passos;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Área Colhida;2100
MG;Passos;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Área Plantada;2100
MG;Passos;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Qtde Produzida;4890
MG;Patos de Minas;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Média de Produtividade (Área Colhida);2,75
MG;Patos de Minas;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Área Colhida;15784
MG;Patos de Minas;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Área Plantada;15784
MG;Patos de Minas;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Qtde Produzida;43406
MG;Patrocínio;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Média de Produtividade (Área Colhida);2,989600789
MG;Patrocínio;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Área Colhida;60870
MG;Patrocínio;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Área Plantada;60870
MG;Patrocínio;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Qtde Produzida;181977
MG;Pirapora;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Média de Produtividade (Área Colhida);2,231771321
MG;Pirapora;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Área Colhida;21340
MG;Pirapora;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Área Plantada;21340
MG;Pirapora;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Qtde Produzida;47626
MG;Piuí;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Média de Produtividade (Área Colhida);2,441750842
MG;Piuí;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Área Colhida;5940
MG;Piuí;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Área Plantada;6440
MG;Piuí;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Qtde Produzida;14504
MG;Ponte Nova;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Média de Produtividade (Área Colhida);1,44
MG;Ponte Nova;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Área Colhida;300
MG;Ponte Nova;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Área Plantada;300
MG;Ponte Nova;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Qtde Produzida;432
MG;São João Del Rei;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Média de Produtividade (Área Colhida);2,6
MG;São João Del Rei;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Área Colhida;500
MG;São João Del Rei;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Área Plantada;500
MG;São João Del Rei;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Qtde Produzida;1300
MG;São Lourenço;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Média de Produtividade (Área Colhida);2,311111111
MG;São Lourenço;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Área Colhida;270
MG;São Lourenço;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Área Plantada;270
MG;São Lourenço;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Qtde Produzida;624
MG;São Sebastião do Paraíso;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Média de Produtividade (Área Colhida);2,54
MG;São Sebastião do Paraíso;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Área Colhida;1000
MG;São Sebastião do Paraíso;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Área Plantada;1000
MG;São Sebastião do Paraíso;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Qtde Produzida;2540
MG;Sete Lagoas;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Média de Produtividade (Área Colhida);2,768085106
MG;Sete Lagoas;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Área Colhida;470
MG;Sete Lagoas;Quantidade Produzida;Q1;2007;BRASIL;BRASIL;Soja;Área Plantada;470
