UF;Microrregião;Variável;Quartel;Ano;Nível;Território;Produto;Nomes de medida;Valores de medida
AM;Madeira;Quantidade Produzida;Q1;2012;BRASIL;BRASIL;Soja;Média de Produtividade (Área Colhida);3
AM;Madeira;Quantidade Produzida;Q1;2012;BRASIL;BRASIL;Soja;Área Colhida;200
AM;Madeira;Quantidade Produzida;Q1;2012;BRASIL;BRASIL;Soja;Área Plantada;200
AM;Madeira;Quantidade Produzida;Q1;2012;BRASIL;BRASIL;Soja;Qtde Produzida;600
AM;Purus;Quantidade Produzida;Q1;2012;BRASIL;BRASIL;Soja;Média de Produtividade (Área Colhida);3
AM;Purus;Quantidade Produzida;Q1;2012;BRASIL;BRASIL;Soja;Área Colhida;20
AM;Purus;Quantidade Produzida;Q1;2012;BRASIL;BRASIL;Soja;Área Plantada;20
AM;Purus;Quantidade Produzida;Q1;2012;BRASIL;BRASIL;Soja;Qtde Produzida;60
BA;Barreiras;Quantidade Produzida;Q4;2012;BRASIL;BRASIL;Soja;Média de Produtividade (Área Colhida);3,150828052
BA;Barreiras;Quantidade Produzida;Q4;2012;BRASIL;BRASIL;Soja;Área Colhida;918662
BA;Barreiras;Quantidade Produzida;Q4;2012;BRASIL;BRASIL;Soja;Área Plantada;918662
BA;Barreiras;Quantidade Produzida;Q4;2012;BRASIL;BRASIL;Soja;Qtde Produzida;2894546
BA;Bom Jesus da Lapa;Quantidade Produzida;Q1;2012;BRASIL;BRASIL;Soja;Média de Produtividade (Área Colhida);3,032793522
BA;Bom Jesus da Lapa;Quantidade Produzida;Q1;2012;BRASIL;BRASIL;Soja;Área Colhida;2470
BA;Bom Jesus da Lapa;Quantidade Produzida;Q1;2012;BRASIL;BRASIL;Soja;Área Plantada;2470
BA;Bom Jesus da Lapa;Quantidade Produzida;Q1;2012;BRASIL;BRASIL;Soja;Qtde Produzida;7491
BA;Santa Maria da Vitória;Quantidade Produzida;Q1;2012;BRASIL;BRASIL;Soja;Média de Produtividade (Área Colhida);1,622768218
BA;Santa Maria da Vitória;Quantidade Produzida;Q1;2012;BRASIL;BRASIL;Soja;Área Colhida;191495
BA;Santa Maria da Vitória;Quantidade Produzida;Q1;2012;BRASIL;BRASIL;Soja;Área Plantada;191495
BA;Santa Maria da Vitória;Quantidade Produzida;Q1;2012;BRASIL;BRASIL;Soja;Qtde Produzida;310752
CE;Baixo Jaguaribe;Quantidade Produzida;Q1;2012;BRASIL;BRASIL;Soja;Média de Produtividade (Área Colhida);3,365938865
