UF;Microrregião;Variável;Quartel;Ano;Nível;Território;Produto;Nomes de medida;Valores de medida
AL;Arapiraca;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Área Colhida;3620
AL;Arapiraca;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Área Plantada;4810
AL;Arapiraca;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Qtde Produzida;9791
AL;Batalha;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Média de Produtividade (Área Colhida);0,260089686
AL;Batalha;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Área Colhida;892
AL;Batalha;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Área Plantada;1360
AL;Batalha;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Qtde Produzida;232
AL;Mata Alagoana;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Média de Produtividade (Área Colhida);0,509677419
AL;Mata Alagoana;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Área Colhida;155
AL;Mata Alagoana;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Área Plantada;155
AL;Mata Alagoana;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Qtde Produzida;79
AL;Palmeira dos Índios;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Média de Produtividade (Área Colhida);1,286266925
AL;Palmeira dos Índios;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Área Colhida;2585
AL;Palmeira dos Índios;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Área Plantada;3370
AL;Palmeira dos Índios;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Qtde Produzida;3325
AL;Penedo;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Média de Produtividade (Área Colhida);0,494845361
AL;Penedo;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Área Colhida;485
AL;Penedo;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Área Plantada;580
AL;Penedo;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Qtde Produzida;240
AL;Santana do Ipanema;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Média de Produtividade (Área Colhida);0,091382517
AL;Santana do Ipanema;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Área Colhida;8065
AL;Santana do Ipanema;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Área Plantada;10700
AL;Santana do Ipanema;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Qtde Produzida;737
AL;São Miguel dos Campos;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Média de Produtividade (Área Colhida);0,322878229
AL;São Miguel dos Campos;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Área Colhida;542
AL;São Miguel dos Campos;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Área Plantada;542
AL;São Miguel dos Campos;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Qtde Produzida;175
AL;Serrana do Sertão Alagoano;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Média de Produtividade (Área Colhida);0,030952381
AL;Serrana do Sertão Alagoano;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Área Colhida;420
AL;Serrana do Sertão Alagoano;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Área Plantada;6630
AL;Serrana do Sertão Alagoano;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Qtde Produzida;13
AL;Serrana dos Quilombos;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Média de Produtividade (Área Colhida);0,591760300
AL;Serrana dos Quilombos;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Área Colhida;267
AL;Serrana dos Quilombos;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Área Plantada;267
AL;Serrana dos Quilombos;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Qtde Produzida;158
AL;Traipu;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Média de Produtividade (Área Colhida);0,478359909
AL;Traipu;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Área Colhida;2195
AL;Traipu;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Área Plantada;2300
AL;Traipu;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Qtde Produzida;1050
AM;Alto Solimões;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Média de Produtividade (Área Colhida);2,627802691
AM;Alto Solimões;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Área Colhida;446
AM;Alto Solimões;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Área Plantada;485
AM;Alto Solimões;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Qtde Produzida;1172
AM;Boca do Acre;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Média de Produtividade (Área Colhida);2,944527736
AM;Boca do Acre;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Área Colhida;667
AM;Boca do Acre;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Área Plantada;667
AM;Boca do Acre;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Qtde Produzida;1964
AM;Coari;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Média de Produtividade (Área Colhida);2,973333333
AM;Coari;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Área Colhida;150
AM;Coari;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Área Plantada;210
AM;Coari;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Qtde Produzida;446
AM;Itacoatiara;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Média de Produtividade (Área Colhida);3
AM;Itacoatiara;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Área Colhida;599
AM;Itacoatiara;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Área Plantada;607
AM;Itacoatiara;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Qtde Produzida;1797
AM;Japurá;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Média de Produtividade (Área Colhida);1,845454545
AM;Japurá;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Área Colhida;110
AM;Japurá;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Área Plantada;110
AM;Japurá;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Qtde Produzida;203
AM;Juruá;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Média de Produtividade (Área Colhida);2,249070632
AM;Juruá;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Área Colhida;807
AM;Juruá;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Área Plantada;807
AM;Juruá;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Qtde Produzida;1815
AM;Madeira;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Média de Produtividade (Área Colhida);2,475409836
AM;Madeira;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Área Colhida;610
AM;Madeira;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Área Plantada;660
AM;Madeira;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Qtde Produzida;1510
AM;Manaus;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Média de Produtividade (Área Colhida);2,857988166
AM;Manaus;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Área Colhida;338
AM;Manaus;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Área Plantada;1395
AM;Manaus;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Qtde Produzida;966
AM;Parintins;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Média de Produtividade (Área Colhida);2,721212121
AM;Parintins;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Área Colhida;330
AM;Parintins;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Área Plantada;342
AM;Parintins;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Qtde Produzida;898
AM;Purus;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Média de Produtividade (Área Colhida);3
AM;Purus;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Área Colhida;370
AM;Purus;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Área Plantada;382
AM;Purus;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Qtde Produzida;1110
AM;Rio Negro;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Média de Produtividade (Área Colhida);5,994616420
AM;Rio Negro;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Área Colhida;743
AM;Rio Negro;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Área Plantada;745
AM;Rio Negro;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Qtde Produzida;4454
AM;Rio Preto da Eva;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Média de Produtividade (Área Colhida);2,339743590
AM;Rio Preto da Eva;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Área Colhida;156
AM;Rio Preto da Eva;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Área Plantada;156
AM;Rio Preto da Eva;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Qtde Produzida;365
AM;Tefé;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Média de Produtividade (Área Colhida);3,052631579
AM;Tefé;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Área Colhida;38
AM;Tefé;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Área Plantada;38
AM;Tefé;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Qtde Produzida;116
AP;Amapá;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Média de Produtividade (Área Colhida);0,907975460
AP;Amapá;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Área Colhida;489
AP;Amapá;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Área Plantada;489
AP;Amapá;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Qtde Produzida;444
AP;Macapá;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Média de Produtividade (Área Colhida);0,888888889
AP;Macapá;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Área Colhida;783
AP;Macapá;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Área Plantada;787
AP;Macapá;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Qtde Produzida;696
AP;Mazagão;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Média de Produtividade (Área Colhida);1,036585366
AP;Mazagão;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Área Colhida;328
AP;Mazagão;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Área Plantada;331
AP;Mazagão;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Qtde Produzida;340
AP;Oiapoque;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Média de Produtividade (Área Colhida);1,133333333
AP;Oiapoque;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Área Colhida;150
AP;Oiapoque;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Área Plantada;150
AP;Oiapoque;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Qtde Produzida;170
BA;Alagoinhas;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Média de Produtividade (Área Colhida);2,856887121
BA;Alagoinhas;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Área Colhida;20110
BA;Alagoinhas;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Área Plantada;20110
BA;Alagoinhas;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Qtde Produzida;57452
BA;Barra;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Média de Produtividade (Área Colhida);0,195370654
BA;Barra;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Área Colhida;19614
BA;Barra;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Área Plantada;20190
BA;Barra;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Qtde Produzida;3832
BA;Barreiras;Quantidade Produzida;Q3;2015;BRASIL;BRASIL;Milho;Média de Produtividade (Área Colhida);8,103469641
BA;Barreiras;Quantidade Produzida;Q3;2015;BRASIL;BRASIL;Milho;Área Colhida;196908
BA;Barreiras;Quantidade Produzida;Q3;2015;BRASIL;BRASIL;Milho;Área Plantada;196908
BA;Barreiras;Quantidade Produzida;Q3;2015;BRASIL;BRASIL;Milho;Qtde Produzida;1595638
BA;Bom Jesus da Lapa;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Média de Produtividade (Área Colhida);1,104665876
BA;Bom Jesus da Lapa;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Área Colhida;25290
BA;Bom Jesus da Lapa;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Área Plantada;25290
BA;Bom Jesus da Lapa;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Qtde Produzida;27937
BA;Boquira;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Média de Produtividade (Área Colhida);0,453237410
BA;Boquira;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Área Colhida;3058
BA;Boquira;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Área Plantada;8308
BA;Boquira;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Qtde Produzida;1386
BA;Brumado;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Média de Produtividade (Área Colhida);0,121060172
BA;Brumado;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Área Colhida;6980
BA;Brumado;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Área Plantada;6980
BA;Brumado;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Qtde Produzida;845
BA;Catu;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Média de Produtividade (Área Colhida);1,102888087
BA;Catu;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Área Colhida;554
BA;Catu;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Área Plantada;554
BA;Catu;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Qtde Produzida;611
BA;Cotegipe;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Média de Produtividade (Área Colhida);2,344975647
BA;Cotegipe;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Área Colhida;31208
BA;Cotegipe;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Área Plantada;31208
BA;Cotegipe;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Qtde Produzida;73182
BA;Entre Rios;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Média de Produtividade (Área Colhida);5,595081967
BA;Entre Rios;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Área Colhida;6100
BA;Entre Rios;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Área Plantada;6100
BA;Entre Rios;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Qtde Produzida;34130
BA;Euclides da Cunha;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Média de Produtividade (Área Colhida);1,077402868
BA;Euclides da Cunha;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Área Colhida;59481
BA;Euclides da Cunha;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Área Plantada;59481
BA;Euclides da Cunha;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Qtde Produzida;64085
BA;Feira de Santana;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Média de Produtividade (Área Colhida);0,563158904
BA;Feira de Santana;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Área Colhida;26085
BA;Feira de Santana;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Área Plantada;26113
BA;Feira de Santana;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Qtde Produzida;14690
BA;Guanambi;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Média de Produtividade (Área Colhida);0,234905660
BA;Guanambi;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Área Colhida;10600
BA;Guanambi;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Área Plantada;16200
BA;Guanambi;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Qtde Produzida;2490
BA;Ilhéus-Itabuna;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Média de Produtividade (Área Colhida);2,149178255
BA;Ilhéus-Itabuna;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Área Colhida;791
BA;Ilhéus-Itabuna;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Área Plantada;831
BA;Ilhéus-Itabuna;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Qtde Produzida;1700
BA;Irecê;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Média de Produtividade (Área Colhida);0,452825397
BA;Irecê;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Área Colhida;47250
BA;Irecê;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Área Plantada;91985
BA;Irecê;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Qtde Produzida;21396
BA;Itaberaba;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Média de Produtividade (Área Colhida);1,180089248
BA;Itaberaba;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Área Colhida;9412
BA;Itaberaba;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Área Plantada;10984
BA;Itaberaba;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Qtde Produzida;11107
BA;Itapetinga;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Média de Produtividade (Área Colhida);0,300897666
BA;Itapetinga;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Área Colhida;2785
BA;Itapetinga;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Área Plantada;2785
BA;Itapetinga;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Qtde Produzida;838
BA;Jacobina;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Média de Produtividade (Área Colhida);0,890611306
BA;Jacobina;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Área Colhida;18256
BA;Jacobina;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Área Plantada;19106
BA;Jacobina;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Qtde Produzida;16259
BA;Jequié;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Média de Produtividade (Área Colhida);1,426925092
BA;Jequié;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Área Colhida;1909
BA;Jequié;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Área Plantada;1909
BA;Jequié;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Qtde Produzida;2724
BA;Jeremoabo;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Média de Produtividade (Área Colhida);1,934372660
BA;Jeremoabo;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Área Colhida;14689
BA;Jeremoabo;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Área Plantada;39600
BA;Jeremoabo;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Qtde Produzida;28414
BA;Juazeiro;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Média de Produtividade (Área Colhida);1,200339559
BA;Juazeiro;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Área Colhida;5890
BA;Juazeiro;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Área Plantada;7390
BA;Juazeiro;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Qtde Produzida;7070
BA;Livramento do Brumado;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Média de Produtividade (Área Colhida);2,4
BA;Livramento do Brumado;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Área Colhida;90
BA;Livramento do Brumado;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Área Plantada;3660
BA;Livramento do Brumado;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Qtde Produzida;216
BA;Paulo Afonso;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Média de Produtividade (Área Colhida);0,260599793
BA;Paulo Afonso;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Área Colhida;1934
BA;Paulo Afonso;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Área Plantada;2234
BA;Paulo Afonso;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Qtde Produzida;504
BA;Porto Seguro;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Média de Produtividade (Área Colhida);1,543599258
BA;Porto Seguro;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Área Colhida;1617
BA;Porto Seguro;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Área Plantada;1617
BA;Porto Seguro;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Qtde Produzida;2496
BA;Ribeira do Pombal;Quantidade Produzida;Q2;2015;BRASIL;BRASIL;Milho;Média de Produtividade (Área Colhida);4,080035991
BA;Ribeira do Pombal;Quantidade Produzida;Q2;2015;BRASIL;BRASIL;Milho;Área Colhida;88910
BA;Ribeira do Pombal;Quantidade Produzida;Q2;2015;BRASIL;BRASIL;Milho;Área Plantada;88910
BA;Ribeira do Pombal;Quantidade Produzida;Q2;2015;BRASIL;BRASIL;Milho;Qtde Produzida;362756
BA;Salvador;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Média de Produtividade (Área Colhida);1,144927536
BA;Salvador;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Área Colhida;552
BA;Salvador;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Área Plantada;552
BA;Salvador;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Qtde Produzida;632
BA;Santa Maria da Vitória;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Média de Produtividade (Área Colhida);8,280513861
BA;Santa Maria da Vitória;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Área Colhida;36975
BA;Santa Maria da Vitória;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Área Plantada;45775
BA;Santa Maria da Vitória;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Qtde Produzida;306172
BA;Santo Antônio de Jesus;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Média de Produtividade (Área Colhida);1,135014006
BA;Santo Antônio de Jesus;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Área Colhida;3570
BA;Santo Antônio de Jesus;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Área Plantada;3570
BA;Santo Antônio de Jesus;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Qtde Produzida;4052
BA;Seabra;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Média de Produtividade (Área Colhida);0,767898924
BA;Seabra;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Área Colhida;6411
BA;Seabra;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Área Plantada;7881
BA;Seabra;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Qtde Produzida;4923
BA;Senhor do Bonfim;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Média de Produtividade (Área Colhida);0,591786375
BA;Senhor do Bonfim;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Área Colhida;22694
BA;Senhor do Bonfim;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Área Plantada;33065
BA;Senhor do Bonfim;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Qtde Produzida;13430
BA;Serrinha;Quantidade Produzida;Q1;2015;BRASIL;BRASIL;Milho;Média de Produtividade (Área Colhida);0,703777759
