UF;Microrregião;Variável;Quartel;Ano;Nível;Território;Produto;Nomes de medida;Valores de medida
AM;Juruá;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Média de Produtividade (Área Colhida);2,425559947
AM;Juruá;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Área Colhida;1518
AM;Juruá;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Área Plantada;1543
AM;Juruá;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Qtde Produzida;3682
AM;Madeira;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Média de Produtividade (Área Colhida);2,480555556
AM;Madeira;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Área Colhida;3600
AM;Madeira;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Área Plantada;3600
AM;Madeira;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Qtde Produzida;8930
AM;Manaus;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Média de Produtividade (Área Colhida);2,551306873
AM;Manaus;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Área Colhida;2066
AM;Manaus;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Área Plantada;2075
AM;Manaus;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Qtde Produzida;5271
AM;Parintins;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Média de Produtividade (Área Colhida);2,498652291
AM;Parintins;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Área Colhida;742
AM;Parintins;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Área Plantada;752
AM;Parintins;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Qtde Produzida;1854
AM;Purus;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Média de Produtividade (Área Colhida);2,498559078
AM;Purus;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Área Colhida;694
AM;Purus;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Área Plantada;694
AM;Purus;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Qtde Produzida;1734
AM;Rio Negro;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Média de Produtividade (Área Colhida);2,4375
AM;Rio Negro;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Área Colhida;48
AM;Rio Negro;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Área Plantada;48
AM;Rio Negro;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Qtde Produzida;117
AM;Rio Preto da Eva;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Média de Produtividade (Área Colhida);1,978609626
AM;Rio Preto da Eva;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Área Colhida;187
AM;Rio Preto da Eva;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Área Plantada;187
AM;Rio Preto da Eva;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Qtde Produzida;370
AM;Tefé;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Média de Produtividade (Área Colhida);2,5
AM;Tefé;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Área Colhida;240
AM;Tefé;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Área Plantada;240
AM;Tefé;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Qtde Produzida;600
AP;Amapá;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Média de Produtividade (Área Colhida);0,901489118
AP;Amapá;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Área Colhida;873
AP;Amapá;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Área Plantada;937
AP;Amapá;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Qtde Produzida;787
AP;Macapá;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Média de Produtividade (Área Colhida);0,788953009
AP;Macapá;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Área Colhida;1213
AP;Macapá;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Área Plantada;1360
AP;Macapá;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Qtde Produzida;957
AP;Mazagão;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Média de Produtividade (Área Colhida);0,851782364
AP;Mazagão;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Área Colhida;533
AP;Mazagão;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Área Plantada;580
AP;Mazagão;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Qtde Produzida;454
AP;Oiapoque;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Média de Produtividade (Área Colhida);1,140425532
AP;Oiapoque;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Área Colhida;235
AP;Oiapoque;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Área Plantada;270
AP;Oiapoque;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Qtde Produzida;268
BA;Alagoinhas;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Média de Produtividade (Área Colhida);1,288399661
BA;Alagoinhas;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Área Colhida;11810
BA;Alagoinhas;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Área Plantada;11810
BA;Alagoinhas;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Qtde Produzida;15216
BA;Barra;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Média de Produtividade (Área Colhida);0,406843013
BA;Barra;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Área Colhida;6956
BA;Barra;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Área Plantada;7556
BA;Barra;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Qtde Produzida;2830
BA;Barreiras;Quantidade Produzida;Q4;2011;BRASIL;BRASIL;Milho;Média de Produtividade (Área Colhida);9,271598573
BA;Barreiras;Quantidade Produzida;Q4;2011;BRASIL;BRASIL;Milho;Área Colhida;120251
BA;Barreiras;Quantidade Produzida;Q4;2011;BRASIL;BRASIL;Milho;Área Plantada;120251
BA;Barreiras;Quantidade Produzida;Q4;2011;BRASIL;BRASIL;Milho;Qtde Produzida;1114919
BA;Bom Jesus da Lapa;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Média de Produtividade (Área Colhida);0,730922432
BA;Bom Jesus da Lapa;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Área Colhida;19080
BA;Bom Jesus da Lapa;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Área Plantada;19080
BA;Bom Jesus da Lapa;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Qtde Produzida;13946
BA;Boquira;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Média de Produtividade (Área Colhida);0,262985075
BA;Boquira;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Área Colhida;6700
BA;Boquira;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Área Plantada;6700
BA;Boquira;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Qtde Produzida;1762
BA;Brumado;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Média de Produtividade (Área Colhida);0,371777778
BA;Brumado;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Área Colhida;9000
BA;Brumado;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Área Plantada;9000
BA;Brumado;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Qtde Produzida;3346
BA;Catu;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Média de Produtividade (Área Colhida);0,927431060
BA;Catu;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Área Colhida;689
BA;Catu;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Área Plantada;689
BA;Catu;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Qtde Produzida;639
BA;Cotegipe;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Média de Produtividade (Área Colhida);1,885427360
BA;Cotegipe;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Área Colhida;22405
BA;Cotegipe;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Área Plantada;22405
BA;Cotegipe;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Qtde Produzida;42243
BA;Entre Rios;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Média de Produtividade (Área Colhida);0,824378109
BA;Entre Rios;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Área Colhida;2010
BA;Entre Rios;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Área Plantada;2010
BA;Entre Rios;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Qtde Produzida;1657
BA;Euclides da Cunha;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Média de Produtividade (Área Colhida);0,122364328
BA;Euclides da Cunha;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Área Colhida;14465
BA;Euclides da Cunha;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Área Plantada;69950
BA;Euclides da Cunha;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Qtde Produzida;1770
BA;Feira de Santana;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Média de Produtividade (Área Colhida);0,346288252
BA;Feira de Santana;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Área Colhida;30619
BA;Feira de Santana;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Área Plantada;34402
BA;Feira de Santana;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Qtde Produzida;10603
BA;Guanambi;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Média de Produtividade (Área Colhida);0,395129870
BA;Guanambi;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Área Colhida;15400
BA;Guanambi;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Área Plantada;16900
BA;Guanambi;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Qtde Produzida;6085
BA;Ilhéus-Itabuna;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Média de Produtividade (Área Colhida);0,783492823
BA;Ilhéus-Itabuna;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Área Colhida;836
BA;Ilhéus-Itabuna;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Área Plantada;836
BA;Ilhéus-Itabuna;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Qtde Produzida;655
BA;Irecê;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Média de Produtividade (Área Colhida);0,792454395
BA;Irecê;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Área Colhida;96480
BA;Irecê;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Área Plantada;141100
BA;Irecê;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Qtde Produzida;76456
BA;Itaberaba;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Média de Produtividade (Área Colhida);0,407577904
BA;Itaberaba;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Área Colhida;2824
BA;Itaberaba;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Área Plantada;4410
BA;Itaberaba;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Qtde Produzida;1151
BA;Itapetinga;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Média de Produtividade (Área Colhida);0,389898990
BA;Itapetinga;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Área Colhida;3465
BA;Itapetinga;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Área Plantada;3465
BA;Itapetinga;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Qtde Produzida;1351
BA;Jacobina;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Média de Produtividade (Área Colhida);0,519892473
BA;Jacobina;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Área Colhida;7440
BA;Jacobina;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Área Plantada;8440
BA;Jacobina;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Qtde Produzida;3868
BA;Jequié;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Média de Produtividade (Área Colhida);0,613487670
BA;Jequié;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Área Colhida;1987
BA;Jequié;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Área Plantada;2067
BA;Jequié;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Qtde Produzida;1219
BA;Jeremoabo;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Média de Produtividade (Área Colhida);0,816829837
BA;Jeremoabo;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Área Colhida;42900
BA;Jeremoabo;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Área Plantada;86000
BA;Jeremoabo;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Qtde Produzida;35042
BA;Juazeiro;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Média de Produtividade (Área Colhida);0,493409490
BA;Juazeiro;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Área Colhida;2276
BA;Juazeiro;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Área Plantada;5573
BA;Juazeiro;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Qtde Produzida;1123
BA;Livramento do Brumado;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Média de Produtividade (Área Colhida);0,303785489
BA;Livramento do Brumado;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Área Colhida;3170
BA;Livramento do Brumado;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Área Plantada;3170
BA;Livramento do Brumado;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Qtde Produzida;963
BA;Paulo Afonso;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Média de Produtividade (Área Colhida);0,348837209
BA;Paulo Afonso;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Área Colhida;43
BA;Paulo Afonso;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Área Plantada;4436
BA;Paulo Afonso;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Qtde Produzida;15
BA;Porto Seguro;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Média de Produtividade (Área Colhida);0,989743590
BA;Porto Seguro;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Área Colhida;1170
BA;Porto Seguro;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Área Plantada;1170
BA;Porto Seguro;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Qtde Produzida;1158
BA;Ribeira do Pombal;Quantidade Produzida;Q2;2011;BRASIL;BRASIL;Milho;Média de Produtividade (Área Colhida);2,330822917
BA;Ribeira do Pombal;Quantidade Produzida;Q2;2011;BRASIL;BRASIL;Milho;Área Colhida;96000
BA;Ribeira do Pombal;Quantidade Produzida;Q2;2011;BRASIL;BRASIL;Milho;Área Plantada;96000
BA;Ribeira do Pombal;Quantidade Produzida;Q2;2011;BRASIL;BRASIL;Milho;Qtde Produzida;223759
BA;Salvador;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Média de Produtividade (Área Colhida);1,145510836
BA;Salvador;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Área Colhida;323
BA;Salvador;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Área Plantada;323
BA;Salvador;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Qtde Produzida;370
BA;Santa Maria da Vitória;Quantidade Produzida;Q3;2011;BRASIL;BRASIL;Milho;Média de Produtividade (Área Colhida);6,938402385
BA;Santa Maria da Vitória;Quantidade Produzida;Q3;2011;BRASIL;BRASIL;Milho;Área Colhida;63720
BA;Santa Maria da Vitória;Quantidade Produzida;Q3;2011;BRASIL;BRASIL;Milho;Área Plantada;63720
BA;Santa Maria da Vitória;Quantidade Produzida;Q3;2011;BRASIL;BRASIL;Milho;Qtde Produzida;442115
BA;Santo Antônio de Jesus;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Média de Produtividade (Área Colhida);0,848739496
BA;Santo Antônio de Jesus;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Área Colhida;3689
BA;Santo Antônio de Jesus;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Área Plantada;3689
BA;Santo Antônio de Jesus;Quantidade Produzida;Q1;2011;BRASIL;BRASIL;Milho;Qtde Produzida;3131
