UF;Microrregião;Variável;Quartel;Ano;Nível;Território;Produto;Nomes de medida;Valores de medida
AC;Brasiléia;Quantidade Produzida;Q1;2012;BRASIL;BRASIL;Milho;Média de Produtividade (Área Colhida);2,068209877
AC;Brasiléia;Quantidade Produzida;Q1;2012;BRASIL;BRASIL;Milho;Área Colhida;6480
AC;Brasiléia;Quantidade Produzida;Q1;2012;BRASIL;BRASIL;Milho;Área Plantada;7200
AC;Brasiléia;Quantidade Produzida;Q1;2012;BRASIL;BRASIL;Milho;Qtde Produzida;13402
AC;Cruzeiro do Sul;Quantidade Produzida;Q1;2012;BRASIL;BRASIL;Milho;Média de Produtividade (Área Colhida);1,165217391
AC;Cruzeiro do Sul;Quantidade Produzida;Q1;2012;BRASIL;BRASIL;Milho;Área Colhida;6670
AC;Cruzeiro do Sul;Quantidade Produzida;Q1;2012;BRASIL;BRASIL;Milho;Área Plantada;7665
AC;Cruzeiro do Sul;Quantidade Produzida;Q1;2012;BRASIL;BRASIL;Milho;Qtde Produzida;7772
AC;Rio Branco;Quantidade Produzida;Q1;2012;BRASIL;BRASIL;Milho;Média de Produtividade (Área Colhida);3,291396011
AC;Rio Branco;Quantidade Produzida;Q1;2012;BRASIL;BRASIL;Milho;Área Colhida;17550
AC;Rio Branco;Quantidade Produzida;Q1;2012;BRASIL;BRASIL;Milho;Área Plantada;18438
AC;Rio Branco;Quantidade Produzida;Q1;2012;BRASIL;BRASIL;Milho;Qtde Produzida;57764
AC;Sena Madureira;Quantidade Produzida;Q1;2012;BRASIL;BRASIL;Milho;Média de Produtividade (Área Colhida);1,885798281
AC;Sena Madureira;Quantidade Produzida;Q1;2012;BRASIL;BRASIL;Milho;Área Colhida;4422
AC;Sena Madureira;Quantidade Produzida;Q1;2012;BRASIL;BRASIL;Milho;Área Plantada;4850
AC;Sena Madureira;Quantidade Produzida;Q1;2012;BRASIL;BRASIL;Milho;Qtde Produzida;8339
AC;Tarauacá;Quantidade Produzida;Q1;2012;BRASIL;BRASIL;Milho;Média de Produtividade (Área Colhida);1,656690141
AC;Tarauacá;Quantidade Produzida;Q1;2012;BRASIL;BRASIL;Milho;Área Colhida;5680
AC;Tarauacá;Quantidade Produzida;Q1;2012;BRASIL;BRASIL;Milho;Área Plantada;5680
AC;Tarauacá;Quantidade Produzida;Q1;2012;BRASIL;BRASIL;Milho;Qtde Produzida;9410
AL;Alagoana do Sertão do São Francisco;Quantidade Produzida;Q1;2012;BRASIL;BRASIL;Milho;Média de Produtividade (Área Colhida);0,132029340
